episode,avg_reward,avg_loss,avg_vloss,avg_aloss
48500,-2.9842277,0.017937936,0.060981497,-0.043043565
48550,-2.967049,0.055350855,0.06553171,-0.01018086
48600,-3.060982,0.041324936,0.07760656,-0.036281608
48650,-3.0372312,0.013934553,0.05391714,-0.039982587
48700,-3.0949268,0.034584712,0.074182965,-0.03959825
48750,-3.068418,0.055786237,0.07231483,-0.0165286
48800,-2.9814212,0.0064348746,0.06464062,-0.058205754
48850,-2.983886,0.0017460549,0.05880816,-0.05706211
48900,-2.9967554,0.007729905,0.058516636,-0.05078673
48950,-3.0041394,0.07852588,0.058948938,0.01957696
49000,-3.1083639,0.10547259,0.08701202,0.018460557
49050,-3.0465996,0.04527238,0.05894669,-0.013674295
49100,-3.0394037,0.052497953,0.07923291,-0.026734963
49150,-3.0208466,0.117747374,0.07619324,0.04155411
49200,-3.0759041,0.027913095,0.0793984,-0.051485304
49250,-3.1107538,0.06885036,0.07443108,-0.0055807317
49300,-3.0386817,0.02499155,0.061585188,-0.03659364
49350,-2.978938,0.06767066,0.06529017,0.0023804945
49400,-3.0144727,0.036803383,0.07319584,-0.036392454
49450,-3.0430164,0.03406219,0.071589895,-0.037527703
49500,-2.9987578,0.054725353,0.08689331,-0.032167975
49550,-3.0148096,0.010920921,0.0722194,-0.06129846
49600,-3.0121417,0.045868326,0.06507244,-0.019204129
49650,-3.0279257,0.051387552,0.08022704,-0.02883948
49700,-3.0094788,0.0014916861,0.07726805,-0.07577637
49750,-2.9928892,0.047701526,0.064056836,-0.016355304
49800,-3.0297747,0.08610875,0.06937738,0.016731359
49850,-3.0225341,0.05046627,0.059864823,-0.009398541
49900,-2.997963,0.06543179,0.056154057,0.00927773
49950,-3.0486057,0.005245888,0.06574148,-0.060495596
50000,-2.989812,0.060172442,0.06302184,-0.002849404
50050,-3.0170605,0.061632156,0.07084042,-0.00920826
50100,-3.053308,0.018406814,0.065196075,-0.04678924
50150,-2.986606,0.023359094,0.06275714,-0.03939804
50200,-3.0295985,0.009796301,0.07317162,-0.063375324
50250,-3.013675,0.036079884,0.070391744,-0.034311846
50300,-3.0616467,0.027558392,0.06847534,-0.04091694
50350,-3.011856,0.046926357,0.07363365,-0.026707297
50400,-3.011457,0.042749308,0.063173205,-0.020423895
50450,-3.098406,0.04162472,0.07148236,-0.02985763
50500,-3.0108306,0.030865138,0.07130461,-0.040439483
50550,-3.0284507,0.04544156,0.059353568,-0.013912013
50600,-3.0385923,0.039518777,0.07435529,-0.03483651
50650,-2.9986982,0.06969861,0.06924419,0.00045440675
50700,-2.9827292,0.031786855,0.066936165,-0.03514932
50750,-3.0001569,0.057727136,0.089402266,-0.031675138
50800,-3.0527701,0.032799467,0.071728915,-0.03892945
50850,-3.0564997,0.019598685,0.0696253,-0.050026633
50900,-3.065362,0.09624417,0.0740752,0.022168975
50950,-3.0442095,0.04622001,0.086879276,-0.040659253
51000,-3.04987,-0.0073270155,0.06148304,-0.06881007
51050,-2.995078,0.033552334,0.061706666,-0.028154328
51100,-3.0260587,0.025315667,0.07127823,-0.04596257
51150,-3.0399282,0.049865957,0.07214004,-0.022274079
51200,-3.002146,0.008884404,0.07480888,-0.06592449
51250,-3.0252357,0.071773596,0.08078079,-0.0090072015
51300,-3.038257,0.032233443,0.07282889,-0.040595435
51350,-3.0143135,0.07785522,0.07703004,0.00082519394
51400,-2.997797,0.06521472,0.06560622,-0.00039150126
51450,-2.9936035,0.030452067,0.058829356,-0.028377289
51500,-3.0025947,-0.038938414,0.06464334,-0.10358176
51550,-3.0501528,-0.011820105,0.06605791,-0.07787803
51600,-2.9771562,0.028764196,0.05907011,-0.030305913
51650,-2.9608703,-1.8900632e-06,0.06657246,-0.06657434
51700,-2.9965234,0.020204466,0.064483985,-0.044279523
51750,-2.9926212,0.06436506,0.06619064,-0.0018255836
51800,-3.0771227,0.059428763,0.060366943,-0.0009381801
51850,-3.040187,0.034413066,0.071677215,-0.03726417
51900,-3.0340776,0.04646952,0.07367257,-0.027203051
51950,-3.075861,0.04996553,0.059372153,-0.0094066225
52000,-3.0855331,0.038434055,0.06890132,-0.030467264
52050,-3.1040509,-0.005597776,0.07882487,-0.084422655
52100,-3.09945,0.043055333,0.081610344,-0.038555034
52150,-3.0516198,-0.013125921,0.06885829,-0.08198421
52200,-3.0904224,-0.03850549,0.08967666,-0.12818214
52250,-3.0621655,0.024724992,0.07363863,-0.048913646
52300,-3.0496466,0.040077377,0.066196375,-0.026119003
52350,-3.0579553,-0.0010199302,0.06279543,-0.06381538
52400,-3.0695105,0.102129266,0.071486555,0.03064272
52450,-3.078878,0.05519123,0.068233825,-0.013042598
52500,-3.0785973,0.055105194,0.057811487,-0.0027062986
52550,-3.0152671,0.040296588,0.06789668,-0.027600087
52600,-3.0925498,0.057862233,0.06840717,-0.010544948
52650,-3.1078882,-0.0028927904,0.070039436,-0.07293223
52700,-3.0531652,0.076705426,0.069912635,0.006792784
52750,-3.0138767,0.031223783,0.06490223,-0.03367844
52800,-3.0020738,0.010141719,0.06461311,-0.054471392
52850,-3.017417,0.04306455,0.058828305,-0.015763767
52900,-3.0347857,-0.015077736,0.06522958,-0.08030729
52950,-3.0704174,0.05972374,0.08409735,-0.024373602
53000,-3.0438583,0.07954144,0.064719364,0.01482209
53050,-3.0578961,0.0471534,0.06554839,-0.018394988
53100,-3.0542054,0.05503605,0.055118505,-8.2444545e-05
53150,-3.0442047,0.017196672,0.07106773,-0.053871036
53200,-2.9929125,0.07908532,0.062261667,0.01682363
53250,-3.0068786,0.06295917,0.057098664,0.005860524
53300,-2.9900239,0.066410944,0.07624381,-0.009832849
53350,-3.005938,0.030046945,0.07756155,-0.04751463
53400,-3.0702899,0.083609715,0.060041633,0.0235681
53450,-3.0817606,-0.00917949,0.08600564,-0.09518513
53500,-3.0255811,0.07934254,0.06673519,0.012607358
53550,-3.0401905,0.06285474,0.07826879,-0.015414043
53600,-3.0212939,0.018540705,0.0717176,-0.05317689
53650,-3.0149431,0.066245496,0.06340731,0.0028381755
53700,-3.019046,0.07025521,0.078089826,-0.007834602
53750,-3.0465658,0.060184684,0.06821838,-0.008033682
53800,-2.9524703,0.021522932,0.0633665,-0.041843552
53850,-2.9611804,0.09366433,0.07786129,0.015803032
53900,-2.998326,0.08270301,0.06792064,0.014782356
53950,-3.0331347,0.031892907,0.059579384,-0.027686482
54000,-3.0126793,0.02315644,0.06957809,-0.046421643
54050,-3.0087817,0.017340109,0.076558895,-0.059218775
54100,-3.0319967,0.03336115,0.07465484,-0.041293673
54150,-3.0012293,-0.024317918,0.054435104,-0.078753024
54200,-3.09887,0.052903436,0.06427858,-0.011375133
54250,-3.064541,0.032010406,0.06900383,-0.03699342
54300,-3.0291467,0.015067403,0.06849135,-0.05342392
54350,-3.0096369,0.062472697,0.06519982,-0.0027271388
54400,-3.0179064,0.045725092,0.055276986,-0.009551888
54450,-3.018485,0.13190374,0.06447946,0.067424275
54500,-3.0450299,0.100040525,0.06847594,0.03156459
54550,-3.0668523,0.055902008,0.07523732,-0.019335302
54600,-3.0147588,0.02334481,0.07641306,-0.053068247
54650,-2.9724073,0.06653123,0.061017536,0.0055137007
54700,-2.9912379,0.028348887,0.06765706,-0.039308175
54750,-3.0293655,0.023669355,0.06558586,-0.041916512
54800,-3.0597546,-0.008058813,0.07435938,-0.082418196
54850,-3.019226,0.076223895,0.06407659,0.012147302
54900,-3.0397403,0.08363578,0.053018417,0.030617375
54950,-3.0348969,0.05628916,0.05780941,-0.0015202507
55000,-2.9664369,0.041191135,0.057688437,-0.0164973
55050,-3.0212858,0.0035218871,0.07617847,-0.07265659
55100,-2.9570723,0.07458609,0.05974639,0.014839701
55150,-2.985323,0.050637215,0.06992615,-0.019288927
55200,-3.0231555,0.022240791,0.07226224,-0.050021462
55250,-3.039823,0.043687105,0.065599605,-0.021912493
55300,-3.0283196,0.04693617,0.085852414,-0.03891624
55350,-3.0134132,0.07035045,0.071691096,-0.0013406309
55400,-2.9919584,0.09212566,0.07201136,0.02011431
55450,-2.9973257,0.010127699,0.06781735,-0.057689648
55500,-3.0449483,0.013934783,0.060146168,-0.046211395
55550,-2.9992106,0.013417151,0.063200474,-0.049783327
55600,-2.971681,0.038234755,0.060642224,-0.02240747
55650,-2.9980254,0.046364576,0.06222871,-0.015864126
55700,-2.9664412,0.022288984,0.056243777,-0.033954803
55750,-2.9902961,0.050306212,0.058669142,-0.00836293
55800,-3.0075054,0.03926752,0.06629507,-0.027027564
55850,-3.0116327,0.02780218,0.061199307,-0.033397112
55900,-3.0207746,0.021198777,0.06667126,-0.04547249
55950,-2.9796295,0.060955442,0.05387022,0.0070852176
56000,-2.9750292,0.017234052,0.051698662,-0.034464613
56050,-3.015627,0.059633087,0.066623814,-0.0069907038
56100,-3.0640113,0.05208191,0.07825336,-0.026171455
56150,-3.058343,0.059182387,0.08567333,-0.026490942
56200,-3.052939,-0.009642933,0.059374075,-0.069017
56250,-2.9815168,0.059370693,0.05649142,0.0028792734
56300,-2.9989824,0.050706916,0.06971953,-0.019012602
56350,-2.993316,0.05214207,0.056742717,-0.0046006497
56400,-3.0303009,0.04458014,0.06446089,-0.01988075
56450,-2.9931927,0.026105257,0.05459526,-0.02849
56500,-2.9516273,0.053284664,0.06328816,-0.010003507
56550,-2.9590576,-0.016109366,0.06867846,-0.08478782
56600,-2.9477112,0.056796532,0.072540954,-0.015744416
56650,-3.0136132,0.014533961,0.058862362,-0.0443284
56700,-3.0403838,0.042177297,0.06664469,-0.024467401
56750,-3.0173485,0.061827824,0.071031675,-0.009203862
56800,-2.9533393,0.046171397,0.06093975,-0.014768362
56850,-3.0107596,0.02761028,0.058058463,-0.030448182
56900,-3.0515857,0.030541426,0.070583895,-0.040042467
56950,-2.9891884,0.02471304,0.05984521,-0.035132162
57000,-2.9897497,0.04383182,0.07676486,-0.032933034
57050,-3.040622,0.048872925,0.06903375,-0.020160818
57100,-2.9901078,0.03892465,0.06033249,-0.021407844
57150,-3.006375,0.030329185,0.06417959,-0.03385041
57200,-3.0386972,-0.023500696,0.057633832,-0.08113451
57250,-2.9694042,0.07191245,0.057317648,0.014594815
57300,-3.0133402,0.02951394,0.06435442,-0.034840476
57350,-3.0257533,0.034974795,0.07084108,-0.035866298
57400,-3.0076544,0.01735738,0.069881424,-0.05252404
57450,-3.0436425,0.07277115,0.0776416,-0.004870444
57500,-3.0496674,0.014524131,0.06408411,-0.04955998
57550,-3.0098584,0.020297218,0.066121824,-0.045824617
57600,-3.0107415,0.039372303,0.061840195,-0.022467883
57650,-3.0239363,0.020542318,0.06538062,-0.044838298
57700,-3.056646,0.06498617,0.06914635,-0.0041601746
57750,-3.0155456,-0.01637119,0.06654359,-0.082914785
57800,-2.9857395,0.012370002,0.061561093,-0.049191087
57850,-3.0448544,0.0030995193,0.0684402,-0.06534069
57900,-3.026938,0.054319583,0.0687766,-0.0144570125
57950,-3.0567694,0.021289978,0.06651956,-0.045229577
58000,-3.0090477,0.08403978,0.07157729,0.012462478
58050,-2.9828446,0.014875028,0.06197131,-0.047096275
58100,-3.08637,0.005334419,0.082962885,-0.07762847
58150,-2.9984393,0.057335738,0.065811746,-0.008476017
58200,-3.018638,0.041599713,0.065629,-0.024029283
58250,-2.9738941,0.07330711,0.058746316,0.0145607935
58300,-3.0048444,0.056277074,0.063646846,-0.0073697697
58350,-2.9932556,0.045975793,0.055297412,-0.009321624
58400,-3.0195105,0.05726851,0.067433745,-0.010165232
58450,-3.0536034,0.06861566,0.05882107,0.009794607
58500,-3.035592,0.029578285,0.07488348,-0.045305207
58550,-3.0400383,0.03761342,0.059887324,-0.022273915
58600,-3.006108,0.013171106,0.061936174,-0.048765074
58650,-2.9959698,0.0061034495,0.080670245,-0.074566774
58700,-2.9626348,0.08092929,0.05283536,0.028093945
58750,-3.007707,0.011382896,0.06436843,-0.05298555
58800,-2.9762824,0.08353507,0.066683695,0.01685136
58850,-2.9748583,0.0857608,0.062033877,0.023726929
58900,-2.9689722,0.05463058,0.07111988,-0.016489305
58950,-3.072738,-0.009009965,0.058710128,-0.067720085
59000,-2.9938538,0.10077981,0.063542396,0.03723742
59050,-3.0160694,0.08126784,0.067242526,0.014025322
59100,-2.9899316,0.06981554,0.06867107,0.001144476
59150,-3.0778358,0.015575039,0.07798114,-0.062406093
59200,-2.943934,0.06155578,0.068069056,-0.006513251
59250,-2.9626305,0.03398084,0.061522983,-0.027542133
59300,-3.000645,0.019221166,0.06571631,-0.04649515
59350,-3.0232995,0.029638842,0.06907111,-0.039432272
59400,-3.0196786,0.0977448,0.06297617,0.034768626
59450,-3.0321984,0.036583506,0.06714473,-0.030561237
59500,-3.0528076,0.0459491,0.054946233,-0.008997129
59550,-2.9788113,0.02637369,0.06964919,-0.043275494
59600,-2.9993885,0.09608892,0.060856074,0.035232857
59650,-2.9974637,0.00029166252,0.072129905,-0.07183825
59700,-3.0123267,0.0032281335,0.07428516,-0.071057014
59750,-2.975437,0.04178132,0.06675015,-0.024968836
59800,-3.0240448,-0.019411474,0.06981067,-0.08922216
59850,-3.055542,0.06314895,0.071999475,-0.008850522
59900,-3.026645,0.04781108,0.06517982,-0.017368723
59950,-3.0523467,0.012908046,0.0658939,-0.052985873
60000,-2.997204,0.06276077,0.07200663,-0.009245869
